run;version;scenario;time;mutants;killed;incremental;combinedTime;combined;filteredConflicts;killingPrioritized
19;3.12;randomTestOrder;779;13247;11319;1310;0;0;0;0
1;3.12;randomTestOrder;779;13247;11315;1318;0;0;0;0
20;3.12;randomTestOrder;765;13247;11315;1320;0;0;0;0
22;3.12;randomTestOrder;783;13247;11319;1314;0;0;0;0
23;3.12;randomTestOrder;728;13247;11319;1309;0;0;0;0
24;3.12;randomTestOrder;727;13247;11317;1319;0;0;0;0
25;3.12;randomTestOrder;835;13247;11317;1315;0;0;0;0
26;3.12;randomTestOrder;871;13247;11320;1311;0;0;0;0
27;3.12;randomTestOrder;779;13247;11319;1317;0;0;0;0
28;3.12;randomTestOrder;766;13247;11320;1316;0;0;0;0
29;3.12;randomTestOrder;766;13247;11319;1319;0;0;0;0
2;3.12;randomTestOrder;831;13247;11318;1318;0;0;0;0
30;3.12;randomTestOrder;902;13247;11318;1317;0;0;0;0
31;3.12;randomTestOrder;811;13247;11318;1316;0;0;0;0
32;3.12;randomTestOrder;814;13247;11318;1317;0;0;0;0
33;3.12;randomTestOrder;893;13247;11319;1312;0;0;0;0
34;3.12;randomTestOrder;796;13247;11318;1314;0;0;0;0
35;3.12;randomTestOrder;909;13247;11319;1312;0;0;0;0
36;3.12;randomTestOrder;720;13247;11319;1314;0;0;0;0
37;3.12;randomTestOrder;686;13247;11316;1322;0;0;0;0
38;3.12;randomTestOrder;801;13247;11318;1316;0;0;0;0
39;3.12;randomTestOrder;739;13247;11318;1320;0;0;0;0
3;3.12;randomTestOrder;723;13247;11319;1310;0;0;0;0
40;3.12;randomTestOrder;816;13247;11320;1310;0;0;0;0
41;3.12;randomTestOrder;819;13247;11319;1316;0;0;0;0
42;3.12;randomTestOrder;768;13247;11319;1316;0;0;0;0
43;3.12;randomTestOrder;768;13247;11321;1307;0;0;0;0
44;3.12;randomTestOrder;887;13247;11319;1313;0;0;0;0
45;3.12;randomTestOrder;947;13247;11317;1315;0;0;0;0
46;3.12;randomTestOrder;925;13247;11321;1313;0;0;0;0
47;3.12;randomTestOrder;877;13247;11318;1311;0;0;0;0
48;3.12;randomTestOrder;927;13247;11318;1308;0;0;0;0
49;3.12;randomTestOrder;830;13247;11319;1316;0;0;0;0
4;3.12;randomTestOrder;630;13247;11320;1310;0;0;0;0
50;3.12;randomTestOrder;777;13247;11317;1317;0;0;0;0
5;3.12;randomTestOrder;944;13247;11318;1315;0;0;0;0
6;3.12;randomTestOrder;593;13247;11318;1319;0;0;0;0
7;3.12;randomTestOrder;905;13247;11319;1313;0;0;0;0
8;3.12;randomTestOrder;777;13247;11319;1314;0;0;0;0
9;3.12;randomTestOrder;776;13247;11322;1319;0;0;0;0
0;3.9;normal;310;12801;10963;0;0;0;0;0
